,job,user,project,state,gpu_num,cpu_num,node_num,submit_time,wait_time,run_time,wall_time,node_hour,new_status
10479,650477,27857609013029.0,27857609013029.0,0,0,128.0,2.0,1680141668,50,3331.31,3600.0,1.8507277777777777,Pass
10480,650483,27857609013029.0,27857609013029.0,0,0,64.0,1.0,1680145110,39,54.52,1200.0,0.015144444444444445,Pass
10481,650479,41321562901754.0,41321562901754.0,0,0,512.0,8.0,1680142290,53,3653.79,3600.0,8.119533333333333,Killed
10482,650481,0.0,0.0,0,0,8192.0,128.0,1680144852,40,1408.66,7200.0,50.08568888888889,Killed
10483,650486,70296325381051.0,70296325381051.0,0,0,64.0,1.0,1680146885,50,35.2,1200.0,0.00977777777777778,Pass
10484,650480,0.0,0.0,0,0,512.0,8.0,1680143236,1913,3638.08,3600.0,8.084622222222222,Killed
10485,650488,0.0,0.0,0,0,8640.0,135.0,1680152201,36,58.54,10800.0,2.1952499999999997,Failed
10486,650487,34171209639949.0,34171209639949.0,0,0,512.0,8.0,1680150876,47,3651.84,3600.0,8.1152,Killed
10487,650489,0.0,0.0,0,0,8640.0,135.0,1680152457,136,2325.91,10800.0,87.22162499999999,Killed
10488,650491,0.0,0.0,0,0,8640.0,135.0,1680155433,55,2063.81,10800.0,77.39287499999999,Killed
10489,649767,96967752183306.0,96967752183306.0,0,0,98304.0,1536.0,1679579452,493466,85026.87,86400.0,36278.131199999996,Pass
10490,650490,34171209639949.0,34171209639949.0,0,0,512.0,8.0,1680154595,53,3621.16,3600.0,8.047022222222221,Killed
10491,650492,34171209639949.0,34171209639949.0,0,0,512.0,8.0,1680158291,55,610.21,3600.0,1.3560222222222222,Killed
